seller_id;quantity;date
380;29;2021-06-23
483;16;2021-06-18
243;11;2021-06-02
174;22;2021-06-01
209;10;2021-06-21
35;89;2021-06-24
137;15;2021-06-25
486;10;2021-06-10
15;175;2021-06-13
425;15;2021-06-15
37;26;2021-06-09
444;16;2021-06-26
224;11;2021-06-27
361;12;2021-06-12
363;19;2021-06-07
417;10;2021-06-06
493;10;2021-06-08
172;18;2021-06-07
262;14;2021-06-18
130;13;2021-06-05
300;25;2021-06-28
86;12;2021-06-02
144;3;2021-06-27
41;128;2021-06-24
304;20;2021-06-20
385;10;2021-06-27
420;8;2021-06-05
372;29;2021-06-11
363;30;2021-06-28
120;17;2021-06-20
297;25;2021-06-11
450;36;2021-06-15
226;17;2021-06-21
109;8;2021-06-09
362;13;2021-06-02
203;20;2021-06-21
166;17;2021-06-19
226;48;2021-06-24
203;14;2021-06-05
113;14;2021-06-22
100;40;2021-06-20
218;23;2021-06-08
384;6;2021-06-08
305;11;2021-06-04
207;11;2021-06-21
164;16;2021-06-10
31;20;2021-06-25
327;20;2021-06-26
369;11;2021-06-02
287;16;2021-06-15
240;17;2021-06-05
78;20;2021-06-12
91;7;2021-06-11
265;11;2021-06-16
363;14;2021-06-05
416;35;2021-06-24
30;10;2021-06-11
357;24;2021-06-14
47;35;2021-06-25
330;14;2021-06-10
135;12;2021-06-18
37;94;2021-06-14
6;23;2021-06-28
22;10;2021-06-19
413;29;2021-06-13
355;20;2021-06-19
41;16;2021-06-11
400;26;2021-06-10
134;49;2021-06-23
379;10;2021-06-18
115;10;2021-06-18
376;22;2021-06-21
247;18;2021-06-21
272;52;2021-06-14
61;55;2021-06-14
430;5;2021-06-13
4;13;2021-06-06
116;61;2021-06-14
15;20;2021-06-26
163;23;2021-06-15
166;14;2021-06-11
343;15;2021-06-07
11;137;2021-06-23
175;20;2021-06-25
260;15;2021-06-22
199;22;2021-06-18
196;11;2021-06-21
26;10;2021-06-15
20;43;2021-06-25
423;33;2021-06-23
171;19;2021-06-11
175;12;2021-06-27
99;20;2021-06-07
478;9;2021-06-07
123;27;2021-06-26
177;19;2021-06-03
440;21;2021-06-26
178;21;2021-06-13
74;14;2021-06-28
20;12;2021-06-17
269;18;2021-06-11
310;26;2021-06-22
144;25;2021-06-01
333;19;2021-06-16
185;11;2021-06-20
10;21;2021-06-18
329;24;2021-06-01
396;42;2021-06-01
181;12;2021-06-07
185;5;2021-06-02
410;13;2021-06-11
313;8;2021-06-07
286;8;2021-06-06
284;10;2021-06-09
79;24;2021-06-05
408;28;2021-06-23
382;22;2021-06-23
210;29;2021-06-24
103;101;2021-06-14
213;31;2021-06-24
414;9;2021-06-09
17;9;2021-06-06
338;12;2021-06-23
26;17;2021-06-21
306;10;2021-06-10
485;25;2021-06-23
333;11;2021-06-05
63;30;2021-06-18
210;17;2021-06-09
302;19;2021-06-28
265;10;2021-06-19
323;20;2021-06-28
104;10;2021-06-01
312;33;2021-06-10
296;28;2021-06-23
94;30;2021-06-03
12;20;2021-06-07
267;15;2021-06-17
242;16;2021-06-03
71;17;2021-06-25
38;21;2021-06-28
334;11;2021-06-03
120;92;2021-06-14
341;33;2021-06-25
69;12;2021-06-11
288;13;2021-06-10
134;10;2021-06-25
126;30;2021-06-11
153;17;2021-06-06
483;21;2021-06-24
225;14;2021-06-08
445;9;2021-06-26
422;41;2021-06-26
99;17;2021-06-26
110;15;2021-06-11
13;18;2021-06-17
394;39;2021-06-24
155;35;2021-06-26
334;6;2021-06-26
291;16;2021-06-14
157;35;2021-06-15
105;17;2021-06-19
270;28;2021-06-12
177;12;2021-06-10
62;20;2021-06-06
188;10;2021-06-15
208;9;2021-06-10
126;14;2021-06-13
296;9;2021-06-02
44;15;2021-06-20
2;64;2021-06-23
114;90;2021-06-24
49;28;2021-06-27
79;16;2021-06-20
345;14;2021-06-12
293;24;2021-06-28
415;34;2021-06-23
236;12;2021-06-22
63;11;2021-06-12
240;19;2021-06-03
232;7;2021-06-19
36;12;2021-06-28
376;21;2021-06-08
87;25;2021-06-19
166;37;2021-06-13
134;35;2021-06-12
240;17;2021-06-19
101;4;2021-06-22
374;24;2021-06-26
94;6;2021-06-17
267;29;2021-06-24
15;16;2021-06-08
338;7;2021-06-09
126;17;2021-06-20
272;24;2021-06-17
347;22;2021-06-12
229;22;2021-06-20
189;34;2021-06-23
295;25;2021-06-12
392;22;2021-06-10
252;9;2021-06-11
68;18;2021-06-09
361;30;2021-06-26
419;16;2021-06-13
319;8;2021-06-12
50;17;2021-06-19
240;14;2021-06-26
179;26;2021-06-07
140;11;2021-06-02
32;76;2021-06-24
11;29;2021-06-28
215;15;2021-06-21
306;34;2021-06-14
86;12;2021-06-19
275;20;2021-06-06
416;25;2021-06-11
375;38;2021-06-14
43;113;2021-06-14
244;25;2021-06-20
206;25;2021-06-11
191;29;2021-06-13
35;13;2021-06-17
247;22;2021-06-11
7;18;2021-06-04
401;5;2021-06-05
88;27;2021-06-12
118;18;2021-06-01
73;76;2021-06-14
85;86;2021-06-24
339;20;2021-06-23
371;7;2021-06-23
217;52;2021-06-24
357;13;2021-06-25
205;16;2021-06-04
113;3;2021-06-19
474;25;2021-06-23
185;2;2021-06-09
153;10;2021-06-01
137;71;2021-06-24
328;13;2021-06-07
273;27;2021-06-19
112;19;2021-06-10
215;50;2021-06-13
123;16;2021-06-10
2;34;2021-06-17
226;31;2021-06-14
396;18;2021-06-17
314;14;2021-06-26
416;26;2021-06-12
378;12;2021-06-21
163;25;2021-06-12
374;9;2021-06-20
250;9;2021-06-08
371;16;2021-06-02
130;22;2021-06-08
99;20;2021-06-10
193;66;2021-06-13
265;16;2021-06-09
7;29;2021-06-17
249;30;2021-06-13
94;27;2021-06-14
182;61;2021-06-13
104;16;2021-06-12
475;12;2021-06-01
52;13;2021-06-08
298;20;2021-06-12
206;12;2021-06-15
340;32;2021-06-01
145;16;2021-06-06
255;27;2021-06-24
325;19;2021-06-28
185;4;2021-06-17
69;6;2021-06-06
236;41;2021-06-23
268;11;2021-06-26
124;23;2021-06-17
109;10;2021-06-27
219;52;2021-06-23
308;20;2021-06-12
458;21;2021-06-27
38;20;2021-06-08
474;20;2021-06-13
396;25;2021-06-27
87;15;2021-06-07
97;2;2021-06-12
16;10;2021-06-16
164;8;2021-06-04
91;35;2021-06-13
293;15;2021-06-25
239;21;2021-06-09
36;72;2021-06-23
24;24;2021-06-11
328;6;2021-06-05
127;73;2021-06-14
297;54;2021-06-24
240;12;2021-06-08
284;11;2021-06-06
105;22;2021-06-11
336;19;2021-06-13
345;16;2021-06-10
5;238;2021-06-13
239;10;2021-06-07
314;52;2021-06-14
332;22;2021-06-23
100;50;2021-06-23
274;10;2021-06-07
78;20;2021-06-16
385;29;2021-06-04
398;9;2021-06-06
475;26;2021-06-07
366;17;2021-06-21
137;14;2021-06-22
477;13;2021-06-03
107;15;2021-06-27
156;22;2021-06-06
224;11;2021-06-19
30;12;2021-06-04
130;7;2021-06-11
183;20;2021-06-13
160;24;2021-06-20
467;16;2021-06-07
0;343;2021-06-12
276;21;2021-06-06
121;22;2021-06-10
200;22;2021-06-09
489;13;2021-06-03
73;41;2021-06-23
120;28;2021-06-22
217;35;2021-06-23
481;22;2021-06-24
471;29;2021-06-12
167;7;2021-06-05
305;14;2021-06-06
317;19;2021-06-26
67;15;2021-06-26
353;19;2021-06-09
390;39;2021-06-24
240;14;2021-06-20
381;15;2021-06-02
187;8;2021-06-18
216;33;2021-06-21
38;17;2021-06-02
409;15;2021-06-27
267;26;2021-06-16
153;8;2021-06-17
312;22;2021-06-18
1;7;2021-06-02
209;13;2021-06-11
440;25;2021-06-14
96;12;2021-06-25
136;3;2021-06-09
412;15;2021-06-16
345;22;2021-06-21
233;11;2021-06-27
381;19;2021-06-08
176;46;2021-06-14
401;36;2021-06-24
443;9;2021-06-19
369;24;2021-06-05
17;9;2021-06-09
18;5;2021-06-18
70;19;2021-06-06
310;10;2021-06-06
373;13;2021-06-01
263;16;2021-06-18
98;18;2021-06-20
432;23;2021-06-25
85;36;2021-06-03
402;10;2021-06-03
69;8;2021-06-26
260;7;2021-06-21
53;18;2021-06-20
94;13;2021-06-08
465;5;2021-06-12
97;17;2021-06-01
175;18;2021-06-17
472;23;2021-06-24
17;12;2021-06-16
41;29;2021-06-23
162;21;2021-06-04
10;208;2021-06-23
290;12;2021-06-26
303;19;2021-06-23
171;16;2021-06-12
6;17;2021-06-15
28;15;2021-06-26
218;33;2021-06-23
78;12;2021-06-27
181;15;2021-06-17
329;34;2021-06-08
167;17;2021-06-06
446;6;2021-06-12
340;12;2021-06-03
21;34;2021-06-12
414;8;2021-06-06
397;10;2021-06-18
232;13;2021-06-21
212;25;2021-06-15
337;43;2021-06-13
139;11;2021-06-06
289;6;2021-06-21
387;25;2021-06-11
25;14;2021-06-08
45;18;2021-06-21
242;24;2021-06-18
356;39;2021-06-13
177;14;2021-06-06
103;4;2021-06-06
362;21;2021-06-08
198;20;2021-06-02
293;27;2021-06-10
178;16;2021-06-17
461;14;2021-06-20
218;23;2021-06-13
30;29;2021-06-28
279;25;2021-06-16
169;22;2021-06-28
224;23;2021-06-08
288;8;2021-06-03
46;99;2021-06-24
386;11;2021-06-12
277;22;2021-06-13
207;23;2021-06-13
403;32;2021-06-24
24;35;2021-06-03
260;10;2021-06-16
195;21;2021-06-25
373;14;2021-06-26
450;16;2021-06-02
222;17;2021-06-13
359;20;2021-06-16
153;8;2021-06-07
441;9;2021-06-28
146;9;2021-06-03
458;18;2021-06-18
179;53;2021-06-13
92;16;2021-06-08
45;13;2021-06-22
318;13;2021-06-02
83;54;2021-06-23
488;12;2021-06-02
259;15;2021-06-10
193;13;2021-06-25
399;31;2021-06-12
231;14;2021-06-16
42;11;2021-06-01
93;27;2021-06-27
145;12;2021-06-22
18;19;2021-06-10
54;6;2021-06-19
361;12;2021-06-07
276;23;2021-06-12
284;16;2021-06-22
381;14;2021-06-17
221;16;2021-06-15
312;15;2021-06-06
70;17;2021-06-12
91;37;2021-06-16
379;12;2021-06-10
276;7;2021-06-20
395;14;2021-06-12
453;19;2021-06-13
9;24;2021-06-02
159;27;2021-06-28
40;20;2021-06-06
172;15;2021-06-10
67;24;2021-06-27
431;17;2021-06-03
293;12;2021-06-13
237;18;2021-06-13
132;83;2021-06-24
147;10;2021-06-02
316;22;2021-06-23
165;66;2021-06-14
269;17;2021-06-05
198;12;2021-06-06
209;11;2021-06-16
419;10;2021-06-01
298;27;2021-06-06
21;26;2021-06-16
122;10;2021-06-26
482;17;2021-06-06
298;28;2021-06-05
107;14;2021-06-26
403;9;2021-06-27
82;86;2021-06-13
179;17;2021-06-17
448;25;2021-06-17
194;16;2021-06-25
424;12;2021-06-16
223;2;2021-06-26
157;40;2021-06-24
373;19;2021-06-13
352;13;2021-06-02
273;14;2021-06-25
262;19;2021-06-27
235;15;2021-06-26
398;13;2021-06-16
286;5;2021-06-18
37;44;2021-06-11
67;11;2021-06-22
124;23;2021-06-09
121;23;2021-06-19
490;18;2021-06-28
128;9;2021-06-11
216;28;2021-06-14
124;25;2021-06-12
428;2;2021-06-17
290;13;2021-06-16
228;16;2021-06-21
372;27;2021-06-18
428;12;2021-06-11
138;11;2021-06-28
46;21;2021-06-09
267;18;2021-06-21
471;15;2021-06-16
307;10;2021-06-16
368;13;2021-06-03
270;20;2021-06-15
298;27;2021-06-10
439;29;2021-06-24
247;21;2021-06-02
309;22;2021-06-05
381;27;2021-06-12
258;20;2021-06-13
421;17;2021-06-18
279;10;2021-06-02
69;24;2021-06-18
125;73;2021-06-24
312;20;2021-06-22
121;8;2021-06-27
488;25;2021-06-20
249;12;2021-06-06
176;16;2021-06-27
111;16;2021-06-09
449;24;2021-06-15
298;12;2021-06-22
216;29;2021-06-09
149;14;2021-06-22
308;9;2021-06-10
383;13;2021-06-05
145;33;2021-06-01
149;17;2021-06-05
311;24;2021-06-27
333;12;2021-06-06
241;13;2021-06-17
145;82;2021-06-14
441;20;2021-06-12
132;31;2021-06-23
445;9;2021-06-12
74;18;2021-06-15
34;17;2021-06-07
389;19;2021-06-22
424;8;2021-06-20
168;60;2021-06-13
1;12;2021-06-07
322;15;2021-06-17
383;21;2021-06-27
399;20;2021-06-08
243;15;2021-06-22
282;62;2021-06-24
322;16;2021-06-26
269;50;2021-06-24
251;7;2021-06-05
396;14;2021-06-19
320;12;2021-06-06
200;16;2021-06-15
106;10;2021-06-20
482;21;2021-06-02
119;24;2021-06-07
6;16;2021-06-06
474;10;2021-06-07
198;10;2021-06-25
431;13;2021-06-01
378;38;2021-06-09
196;12;2021-06-05
47;23;2021-06-20
203;12;2021-06-22
395;4;2021-06-17
250;11;2021-06-15
283;18;2021-06-23
132;26;2021-06-16
9;12;2021-06-25
410;19;2021-06-17
20;149;2021-06-24
265;38;2021-06-07
111;20;2021-06-21
2;10;2021-06-10
139;9;2021-06-04
9;8;2021-06-14
377;11;2021-06-15
81;34;2021-06-12
394;15;2021-06-02
163;8;2021-06-20
354;18;2021-06-17
303;29;2021-06-17
8;9;2021-06-07
43;36;2021-06-27
204;12;2021-06-03
117;16;2021-06-06
57;31;2021-06-26
86;17;2021-06-25
58;20;2021-06-16
99;85;2021-06-24
186;19;2021-06-08
225;29;2021-06-26
297;25;2021-06-01
314;20;2021-06-21
270;23;2021-06-28
255;26;2021-06-14
308;23;2021-06-23
119;11;2021-06-20
117;35;2021-06-12
144;20;2021-06-04
55;4;2021-06-20
232;37;2021-06-24
14;34;2021-06-23
4;21;2021-06-21
181;9;2021-06-06
136;34;2021-06-23
308;7;2021-06-06
221;51;2021-06-13
485;10;2021-06-13
115;19;2021-06-04
353;18;2021-06-02
356;14;2021-06-10
289;11;2021-06-27
402;6;2021-06-17
252;18;2021-06-10
482;30;2021-06-23
138;59;2021-06-23
102;8;2021-06-11
22;30;2021-06-05
77;19;2021-06-10
333;15;2021-06-27
44;10;2021-06-07
152;9;2021-06-21
448;15;2021-06-09
424;17;2021-06-21
199;16;2021-06-05
368;7;2021-06-06
223;12;2021-06-23
64;7;2021-06-10
424;11;2021-06-19
73;16;2021-06-01
174;11;2021-06-07
116;15;2021-06-28
429;7;2021-06-19
104;15;2021-06-07
426;7;2021-06-06
0;54;2021-06-16
318;5;2021-06-17
274;8;2021-06-21
300;41;2021-06-24
180;13;2021-06-15
487;18;2021-06-21
407;19;2021-06-21
172;22;2021-06-27
360;31;2021-06-14
117;10;2021-06-10
256;11;2021-06-08
87;64;2021-06-23
157;35;2021-06-13
195;12;2021-06-03
447;27;2021-06-22
201;5;2021-06-03
340;11;2021-06-06
1;23;2021-06-12
33;33;2021-06-09
119;13;2021-06-06
174;16;2021-06-08
121;16;2021-06-02
167;43;2021-06-14
239;30;2021-06-21
223;21;2021-06-07
458;20;2021-06-20
385;7;2021-06-25
342;16;2021-06-27
378;27;2021-06-12
9;13;2021-06-07
59;25;2021-06-03
101;14;2021-06-01
70;47;2021-06-14
130;36;2021-06-23
398;40;2021-06-14
137;7;2021-06-16
308;6;2021-06-25
268;18;2021-06-06
82;15;2021-06-22
361;11;2021-06-17
331;16;2021-06-13
400;19;2021-06-05
64;10;2021-06-19
153;24;2021-06-28
64;10;2021-06-11
2;42;2021-06-16
166;6;2021-06-20
230;40;2021-06-20
389;12;2021-06-11
123;19;2021-06-05
117;25;2021-06-15
270;35;2021-06-24
20;11;2021-06-21
371;19;2021-06-28
111;6;2021-06-04
228;9;2021-06-10
19;20;2021-06-03
177;13;2021-06-08
235;31;2021-06-23
302;16;2021-06-19
54;28;2021-06-28
179;5;2021-06-18
154;10;2021-06-11
253;9;2021-06-21
243;6;2021-06-07
301;9;2021-06-19
407;8;2021-06-06
15;163;2021-06-24
418;8;2021-06-15
21;14;2021-06-05
46;12;2021-06-27
205;12;2021-06-08
358;17;2021-06-08
115;25;2021-06-01
260;41;2021-06-23
60;19;2021-06-28
116;34;2021-06-11
59;31;2021-06-27
328;26;2021-06-21
20;23;2021-06-20
229;17;2021-06-01
1;4;2021-06-09
466;33;2021-06-15
486;13;2021-06-26
63;20;2021-06-20
393;32;2021-06-25
132;49;2021-06-14
397;8;2021-06-03
308;15;2021-06-13
369;10;2021-06-03
55;28;2021-06-08
486;11;2021-06-05
196;3;2021-06-04
218;41;2021-06-24
48;109;2021-06-14
139;16;2021-06-17
107;19;2021-06-15
421;26;2021-06-27
114;9;2021-06-27
363;8;2021-06-01
368;11;2021-06-15
1;30;2021-06-25
44;10;2021-06-05
230;18;2021-06-08
190;15;2021-06-06
489;16;2021-06-26
115;33;2021-06-15
25;19;2021-06-26
259;19;2021-06-26
89;6;2021-06-26
114;9;2021-06-20
255;12;2021-06-18
172;26;2021-06-11
362;35;2021-06-23
30;17;2021-06-02
322;18;2021-06-03
292;18;2021-06-01
23;14;2021-06-22
286;45;2021-06-13
347;10;2021-06-18
245;21;2021-06-20
48;9;2021-06-20
300;22;2021-06-27
180;10;2021-06-08
287;21;2021-06-13
306;7;2021-06-05
70;18;2021-06-05
474;24;2021-06-02
424;23;2021-06-25
283;29;2021-06-27
49;17;2021-06-10
102;84;2021-06-14
223;14;2021-06-11
445;9;2021-06-13
453;14;2021-06-26
409;51;2021-06-14
462;14;2021-06-16
393;35;2021-06-24
242;26;2021-06-25
293;12;2021-06-06
294;25;2021-06-15
123;11;2021-06-06
165;19;2021-06-15
91;6;2021-06-03
417;22;2021-06-01
287;27;2021-06-23
96;28;2021-06-22
438;24;2021-06-22
63;32;2021-06-10
134;7;2021-06-04
97;49;2021-06-23
225;9;2021-06-12
412;15;2021-06-20
77;25;2021-06-09
284;17;2021-06-15
203;20;2021-06-23
351;33;2021-06-24
419;13;2021-06-07
206;3;2021-06-16
415;9;2021-06-09
26;13;2021-06-09
239;32;2021-06-20
385;17;2021-06-18
245;17;2021-06-27
40;27;2021-06-11
272;31;2021-06-23
386;22;2021-06-19
328;6;2021-06-26
350;7;2021-06-11
223;8;2021-06-22
151;5;2021-06-02
8;30;2021-06-17
288;5;2021-06-25
271;30;2021-06-10
220;16;2021-06-11
284;13;2021-06-16
118;9;2021-06-21
292;9;2021-06-15
19;10;2021-06-25
13;15;2021-06-16
117;26;2021-06-21
424;20;2021-06-12
270;36;2021-06-14
294;32;2021-06-21
395;14;2021-06-01
206;17;2021-06-03
192;9;2021-06-07
224;19;2021-06-03
134;22;2021-06-28
424;12;2021-06-14
200;9;2021-06-02
74;55;2021-06-14
75;9;2021-06-04
182;41;2021-06-24
205;23;2021-06-24
64;14;2021-06-17
162;8;2021-06-03
292;30;2021-06-19
213;15;2021-06-06
109;18;2021-06-02
41;23;2021-06-01
459;9;2021-06-14
419;22;2021-06-20
194;48;2021-06-24
89;20;2021-06-12
172;21;2021-06-18
9;27;2021-06-08
279;6;2021-06-18
38;82;2021-06-23
218;27;2021-06-03
205;48;2021-06-23
300;5;2021-06-07
245;15;2021-06-05
340;13;2021-06-11
279;14;2021-06-15
352;16;2021-06-21
303;23;2021-06-08
116;12;2021-06-09
15;136;2021-06-23
166;29;2021-06-23
375;14;2021-06-19
164;24;2021-06-21
156;29;2021-06-19
463;20;2021-06-25
472;4;2021-06-26
241;12;2021-06-02
494;25;2021-06-23
106;26;2021-06-26
113;42;2021-06-14
255;14;2021-06-05
153;22;2021-06-19
7;7;2021-06-28
360;14;2021-06-04
173;6;2021-06-15
155;35;2021-06-06
445;33;2021-06-16
160;76;2021-06-14
298;19;2021-06-08
492;2;2021-06-11
469;16;2021-06-27
338;10;2021-06-17
73;11;2021-06-09
436;21;2021-06-11
140;12;2021-06-01
237;15;2021-06-20
17;18;2021-06-26
493;18;2021-06-23
127;11;2021-06-05
86;21;2021-06-16
20;6;2021-06-04
255;24;2021-06-15
68;16;2021-06-01
85;21;2021-06-26
240;22;2021-06-25
27;9;2021-06-08
160;23;2021-06-22
169;15;2021-06-07
482;28;2021-06-22
236;51;2021-06-14
214;12;2021-06-09
282;49;2021-06-14
154;25;2021-06-10
115;36;2021-06-23
63;54;2021-06-14
455;28;2021-06-16
149;17;2021-06-16
224;8;2021-06-17
270;4;2021-06-11
388;10;2021-06-13
63;19;2021-06-21
376;29;2021-06-11
170;13;2021-06-10
37;37;2021-06-12
423;9;2021-06-27
362;14;2021-06-19
259;55;2021-06-14
12;36;2021-06-27
46;11;2021-06-16
101;17;2021-06-17
251;8;2021-06-02
54;19;2021-06-17
229;29;2021-06-19
165;44;2021-06-24
9;213;2021-06-13
332;10;2021-06-27
81;21;2021-06-25
123;31;2021-06-23
68;10;2021-06-26
267;16;2021-06-22
466;18;2021-06-25
207;10;2021-06-26
361;15;2021-06-05
75;17;2021-06-25
428;9;2021-06-25
49;8;2021-06-08
197;62;2021-06-24
3;13;2021-06-02
274;21;2021-06-26
85;10;2021-06-10
474;10;2021-06-25
35;16;2021-06-20
253;23;2021-06-20
493;29;2021-06-13
270;16;2021-06-01
7;5;2021-06-22
180;20;2021-06-22
464;22;2021-06-22
13;27;2021-06-19
92;39;2021-06-23
483;11;2021-06-09
257;15;2021-06-03
234;13;2021-06-27
4;13;2021-06-19
222;17;2021-06-01
319;32;2021-06-02
206;14;2021-06-19
311;23;2021-06-01
108;13;2021-06-04
452;5;2021-06-09
476;44;2021-06-14
241;19;2021-06-19
427;20;2021-06-02
280;43;2021-06-24
279;17;2021-06-22
154;17;2021-06-25
97;14;2021-06-04
267;20;2021-06-08
417;12;2021-06-02
264;47;2021-06-13
451;15;2021-06-16
296;16;2021-06-20
12;16;2021-06-08
443;27;2021-06-09
136;15;2021-06-22
32;17;2021-06-22
234;17;2021-06-16
270;19;2021-06-08
358;20;2021-06-25
158;27;2021-06-15
342;15;2021-06-19
405;19;2021-06-21
473;3;2021-06-14
429;12;2021-06-04
154;33;2021-06-14
65;60;2021-06-23
87;18;2021-06-11
6;28;2021-06-11
34;18;2021-06-09
405;9;2021-06-06
424;21;2021-06-13
155;17;2021-06-03
389;27;2021-06-15
268;19;2021-06-22
450;14;2021-06-18
190;13;2021-06-27
430;16;2021-06-03
384;18;2021-06-25
395;31;2021-06-03
144;15;2021-06-20
44;17;2021-06-18
19;14;2021-06-07
297;17;2021-06-28
40;8;2021-06-01
316;19;2021-06-13
285;43;2021-06-24
352;11;2021-06-22
289;11;2021-06-10
25;27;2021-06-09
464;18;2021-06-27
181;30;2021-06-23
364;42;2021-06-14
257;16;2021-06-06
315;19;2021-06-15
76;14;2021-06-28
437;28;2021-06-11
253;21;2021-06-05
11;19;2021-06-09
202;22;2021-06-07
279;15;2021-06-09
123;36;2021-06-13
262;18;2021-06-28
196;10;2021-06-27
315;13;2021-06-25
410;15;2021-06-06
51;116;2021-06-13
326;4;2021-06-26
390;12;2021-06-28
308;12;2021-06-03
278;14;2021-06-10
141;22;2021-06-16
81;21;2021-06-11
46;27;2021-06-22
9;28;2021-06-22
356;17;2021-06-05
110;91;2021-06-24
160;19;2021-06-26
464;25;2021-06-14
169;11;2021-06-09
308;13;2021-06-04
431;6;2021-06-08
165;14;2021-06-04
105;17;2021-06-08
110;23;2021-06-19
318;34;2021-06-14
348;47;2021-06-14
288;48;2021-06-24
71;17;2021-06-10
402;47;2021-06-14
140;27;2021-06-23
251;11;2021-06-09
239;5;2021-06-28
295;18;2021-06-08
155;12;2021-06-21
218;19;2021-06-18
92;94;2021-06-13
285;33;2021-06-14
49;115;2021-06-24
163;58;2021-06-14
415;19;2021-06-10
79;15;2021-06-26
393;7;2021-06-01
92;5;2021-06-20
475;18;2021-06-12
17;14;2021-06-15
321;18;2021-06-06
474;22;2021-06-01
369;16;2021-06-17
309;21;2021-06-06
252;15;2021-06-01
148;26;2021-06-15
389;28;2021-06-25
135;37;2021-06-24
205;11;2021-06-19
376;7;2021-06-12
307;18;2021-06-03
342;3;2021-06-17
433;11;2021-06-16
465;25;2021-06-07
12;30;2021-06-22
3;40;2021-06-25
343;13;2021-06-27
362;17;2021-06-20
354;19;2021-06-23
36;11;2021-06-10
469;15;2021-06-23
8;12;2021-06-02
149;11;2021-06-12
274;15;2021-06-22
105;28;2021-06-01
8;12;2021-06-03
29;11;2021-06-22
88;32;2021-06-08
412;19;2021-06-18
227;20;2021-06-20
348;20;2021-06-23
459;22;2021-06-05
29;8;2021-06-08
37;19;2021-06-02
289;28;2021-06-06
97;7;2021-06-10
226;13;2021-06-16
316;11;2021-06-26
177;14;2021-06-21
9;14;2021-06-15
171;10;2021-06-16
389;16;2021-06-04
304;7;2021-06-17
364;11;2021-06-16
23;19;2021-06-15
186;15;2021-06-09
466;38;2021-06-14
497;20;2021-06-27
86;16;2021-06-22
251;13;2021-06-20
128;14;2021-06-05
98;12;2021-06-26
170;21;2021-06-16
274;13;2021-06-03
262;7;2021-06-01
253;26;2021-06-23
323;11;2021-06-25
417;22;2021-06-27
382;9;2021-06-05
270;21;2021-06-13
29;38;2021-06-20
20;11;2021-06-09
370;21;2021-06-08
305;12;2021-06-27
290;20;2021-06-06
487;19;2021-06-16
42;118;2021-06-24
330;23;2021-06-28
435;27;2021-06-22
6;34;2021-06-22
10;12;2021-06-17
135;15;2021-06-01
359;21;2021-06-28
255;31;2021-06-10
36;30;2021-06-15
381;3;2021-06-04
108;10;2021-06-02
55;10;2021-06-03
418;10;2021-06-02
412;16;2021-06-04
98;9;2021-06-28
61;24;2021-06-03
276;52;2021-06-14
18;18;2021-06-06
488;14;2021-06-12
481;16;2021-06-26
199;7;2021-06-01
71;11;2021-06-27
82;18;2021-06-26
25;89;2021-06-24
64;9;2021-06-01
344;18;2021-06-23
462;24;2021-06-24
83;7;2021-06-09
193;46;2021-06-24
22;17;2021-06-16
76;97;2021-06-14
184;12;2021-06-05
481;4;2021-06-22
275;7;2021-06-08
324;15;2021-06-25
95;10;2021-06-27
63;65;2021-06-13
474;15;2021-06-05
439;18;2021-06-04
103;20;2021-06-12
331;12;2021-06-15
120;3;2021-06-11
59;114;2021-06-13
2;47;2021-06-15
150;24;2021-06-12
493;8;2021-06-17
35;18;2021-06-12
136;4;2021-06-06
334;11;2021-06-07
288;26;2021-06-04
248;17;2021-06-15
205;18;2021-06-18
404;20;2021-06-25
335;13;2021-06-11
95;10;2021-06-16
154;8;2021-06-21
371;14;2021-06-10
91;85;2021-06-14
361;15;2021-06-22
49;10;2021-06-05
333;17;2021-06-15
12;24;2021-06-16
382;14;2021-06-06
380;25;2021-06-26
250;59;2021-06-14
159;30;2021-06-23
494;11;2021-06-24
350;45;2021-06-24
57;102;2021-06-24
325;10;2021-06-27
292;35;2021-06-21
295;9;2021-06-15
468;8;2021-06-15
211;6;2021-06-17
140;9;2021-06-27
313;10;2021-06-11
284;4;2021-06-25
276;9;2021-06-09
214;14;2021-06-28
401;16;2021-06-09
342;11;2021-06-25
219;2;2021-06-17
319;18;2021-06-27
28;22;2021-06-12
51;11;2021-06-14
86;26;2021-06-13
290;48;2021-06-23
135;16;2021-06-02
282;16;2021-06-20
104;29;2021-06-28
233;9;2021-06-03
176;28;2021-06-17
391;4;2021-06-01
123;26;2021-06-21
105;12;2021-06-12
213;27;2021-06-17
18;16;2021-06-09
251;3;2021-06-06
200;19;2021-06-07
493;22;2021-06-07
486;18;2021-06-24
303;11;2021-06-27
191;14;2021-06-20
391;13;2021-06-04
469;33;2021-06-24
306;16;2021-06-07
30;59;2021-06-23
44;14;2021-06-06
92;7;2021-06-27
477;8;2021-06-16
296;53;2021-06-14
313;17;2021-06-12
329;19;2021-06-12
113;22;2021-06-10
366;6;2021-06-22
244;10;2021-06-28
444;28;2021-06-28
109;22;2021-06-01
5;80;2021-06-24
218;22;2021-06-06
32;13;2021-06-15
45;120;2021-06-13
15;33;2021-06-15
85;16;2021-06-09
401;22;2021-06-11
233;16;2021-06-18
256;19;2021-06-15
90;13;2021-06-21
390;7;2021-06-01
345;30;2021-06-16
48;15;2021-06-09
